order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,currency,payment_method,payment_status,order_status,shipping_method,tracking_number,expected_delivery_date,actual_delivery_date,created_at,updated_at
ORD-03768,CUS-0222,2024-01-21,PROD-013,5,1278.38,6391.90,USD,paypal,pending,placed,express,TRACK-098F56NS,2024-01-23,,2024-01-21T00:00:00Z,2024-01-30T00:00:00Z
ORD-03769,CUS-0256,2024-05-11,PROD-020,2,848.04,1696.08,USD,paypal,pending,placed,next_day,TRACK-SPX0TPBR,2024-05-12,,2024-05-11T00:00:00Z,2025-03-22T00:00:00Z
ORD-03770,CUS-0082,2025-08-18,PROD-089,3,304.67,914.01,USD,paypal,partially_refunded,refunded,standard,TRACK-1DOMSXJZ,2025-08-24,2025-08-27,2025-08-18T00:00:00Z,2025-12-26T00:00:00Z
ORD-03771,CUS-0677,2025-10-02,PROD-010,1,1931.10,1931.10,USD,paypal,partially_refunded,refunded,standard,TRACK-0LNK4U6X,2025-10-08,2025-10-08,2025-10-02T00:00:00Z,2025-12-10T00:00:00Z
ORD-03772,CUS-0068,2024-02-21,PROD-099,4,110.41,441.64,USD,debit_card,paid,delivered,express,TRACK-64JOCIX4,2024-02-25,2024-02-26,2024-02-21T00:00:00Z,2025-05-31T00:00:00Z
ORD-03773,CUS-0851,2025-11-10,PROD-039,3,482.81,1448.43,USD,debit_card,paid,cancelled,standard,TRACK-WE0VC54X,2025-11-16,,2025-11-10T00:00:00Z,2025-11-16T00:00:00Z
ORD-03774,CUS-0325,2024-05-22,PROD-024,4,522.20,2088.80,USD,credit_card,paid,processing,next_day,TRACK-FFO678E9,2024-05-23,,2024-05-22T00:00:00Z,2025-06-15T00:00:00Z
ORD-03775,CUS-0576,2024-07-16,PROD-009,5,788.22,3941.10,USD,paypal,failed,cancelled,express,TRACK-DRD2FXLG,2024-07-19,,2024-07-16T00:00:00Z,2025-02-17T00:00:00Z
ORD-03776,CUS-0376,2024-07-01,PROD-040,1,337.08,337.08,USD,credit_card,paid,delayed,next_day,TRACK-55XWR2D8,2024-07-02,,2024-07-01T00:00:00Z,2024-07-24T00:00:00Z
ORD-03777,CUS-0062,2025-04-13,PROD-043,5,53.52,267.60,USD,debit_card,paid,delivered,express,TRACK-TH5GR8DA,2025-04-16,2025-04-18,2025-04-13T00:00:00Z,2025-10-09T00:00:00Z
ORD-03778,CUS-0350,2025-02-19,PROD-006,3,1049.94,3149.82,USD,credit_card,paid,delayed,standard,TRACK-AX5ATOMF,2025-02-25,,2025-02-19T00:00:00Z,2025-07-24T00:00:00Z
ORD-03779,CUS-0140,2025-10-19,PROD-003,3,986.69,2960.07,USD,credit_card,paid,confirmed,standard,TRACK-Q3JS9K9B,2025-10-24,,2025-10-19T00:00:00Z,2025-12-09T00:00:00Z
ORD-03780,CUS-0495,2024-10-29,PROD-018,3,1487.38,4462.14,USD,paypal,pending,placed,standard,TRACK-Z4T6YY5L,2024-11-03,,2024-10-29T00:00:00Z,2025-02-21T00:00:00Z
ORD-03781,CUS-0164,2025-09-12,PROD-050,3,81.10,243.30,USD,debit_card,paid,shipped,standard,TRACK-LDEE5EUP,2025-09-19,,2025-09-12T00:00:00Z,2025-10-09T00:00:00Z
ORD-03782,CUS-0646,2025-05-19,PROD-046,1,67.55,67.55,USD,credit_card,paid,delivered,express,TRACK-61ESVQUW,2025-05-22,2025-05-23,2025-05-19T00:00:00Z,2025-10-11T00:00:00Z
ORD-03783,CUS-0259,2024-01-17,PROD-067,4,317.35,1269.40,USD,paypal,paid,shipped,express,TRACK-SAQCQMQM,2024-01-19,,2024-01-17T00:00:00Z,2024-04-03T00:00:00Z
ORD-03784,CUS-0429,2025-12-11,PROD-081,5,150.38,751.90,USD,credit_card,paid,confirmed,express,TRACK-GP0YVPAG,2025-12-13,,2025-12-11T00:00:00Z,2025-12-29T00:00:00Z
ORD-03785,CUS-0022,2025-10-28,PROD-068,1,296.26,296.26,USD,credit_card,paid,delivered,express,TRACK-0YPMWK86,2025-11-01,2025-11-03,2025-10-28T00:00:00Z,2025-11-22T00:00:00Z
ORD-03786,CUS-0822,2024-06-15,PROD-063,1,328.94,328.94,USD,debit_card,refunded,returned,standard,TRACK-LD2SKE1A,2024-06-25,2024-06-27,2024-06-15T00:00:00Z,2024-11-22T00:00:00Z
ORD-03787,CUS-0058,2025-05-26,PROD-071,2,489.66,979.32,USD,debit_card,failed,cancelled,standard,TRACK-ED1I9695,2025-06-03,,2025-05-26T00:00:00Z,2025-12-29T00:00:00Z
ORD-03788,CUS-0516,2025-10-05,PROD-019,3,1140.33,3420.99,USD,debit_card,paid,confirmed,standard,TRACK-SMKLHGXV,2025-10-12,,2025-10-05T00:00:00Z,2025-11-19T00:00:00Z
ORD-03789,CUS-0321,2025-06-25,PROD-031,2,88.52,177.04,USD,credit_card,paid,shipped,express,TRACK-6ZJGUB6X,2025-06-28,,2025-06-25T00:00:00Z,2025-08-27T00:00:00Z
ORD-03790,CUS-0131,2025-05-11,PROD-074,5,76.36,381.80,USD,paypal,paid,confirmed,international,TRACK-A687EFYQ,2025-05-21,,2025-05-11T00:00:00Z,2025-07-08T00:00:00Z
ORD-03791,CUS-0160,2025-10-28,PROD-082,2,235.36,470.72,USD,bank_transfer,paid,delivered,express,TRACK-VRCGYPCM,2025-10-30,2025-11-02,2025-10-28T00:00:00Z,2025-11-11T00:00:00Z
ORD-03792,CUS-0032,2025-06-20,PROD-097,3,43.21,129.63,USD,credit_card,paid,confirmed,standard,TRACK-3NVXRYQG,2025-06-26,,2025-06-20T00:00:00Z,2025-11-07T00:00:00Z
ORD-03793,CUS-0403,2025-11-11,PROD-025,4,499.30,1997.20,USD,bank_transfer,paid,out_for_delivery,express,TRACK-0FPM94Q4,2025-11-15,,2025-11-11T00:00:00Z,2025-12-23T00:00:00Z
ORD-03794,CUS-0964,2024-09-30,PROD-003,2,986.69,1973.38,USD,paypal,paid,shipped,standard,TRACK-P08GH61X,2024-10-08,,2024-09-30T00:00:00Z,2025-12-26T00:00:00Z
ORD-03795,CUS-0091,2024-03-25,PROD-075,5,343.41,1717.05,USD,credit_card,pending,placed,express,TRACK-KLEQLH46,2024-03-28,,2024-03-25T00:00:00Z,2024-04-28T00:00:00Z
ORD-03796,CUS-0178,2024-07-24,PROD-095,2,106.35,212.70,USD,credit_card,refunded,cancelled,express,TRACK-N7C5EQB8,2024-07-28,,2024-07-24T00:00:00Z,2024-10-04T00:00:00Z
ORD-03797,CUS-0687,2025-12-14,PROD-029,4,868.72,3474.88,USD,paypal,paid,delivered,express,TRACK-AIZQPSRV,2025-12-16,2025-12-16,2025-12-14T00:00:00Z,2025-12-14T00:00:00Z
ORD-03798,CUS-0078,2024-03-26,PROD-005,5,925.08,4625.40,USD,paypal,paid,shipped,standard,TRACK-JNRJS556,2024-03-31,,2024-03-26T00:00:00Z,2025-08-16T00:00:00Z
ORD-03799,CUS-0100,2024-10-01,PROD-062,4,282.17,1128.68,USD,credit_card,paid,shipped,standard,TRACK-21WISH6I,2024-10-07,,2024-10-01T00:00:00Z,2024-10-13T00:00:00Z
ORD-03800,CUS-0710,2025-03-31,PROD-043,4,53.52,214.08,USD,debit_card,paid,confirmed,next_day,TRACK-B4F63VET,2025-04-01,,2025-03-31T00:00:00Z,2025-12-12T00:00:00Z
ORD-03801,CUS-0793,2024-06-26,PROD-044,1,26.86,26.86,USD,bank_transfer,partially_refunded,refunded,standard,TRACK-NV7HJYRG,2024-07-03,2024-07-04,2024-06-26T00:00:00Z,2025-04-21T00:00:00Z
ORD-03802,CUS-0600,2025-08-27,PROD-008,2,1441.53,2883.06,USD,credit_card,paid,delayed,standard,TRACK-N11O5LKH,2025-09-03,,2025-08-27T00:00:00Z,2025-08-31T00:00:00Z
ORD-03803,CUS-0868,2024-11-11,PROD-048,3,127.33,381.99,USD,debit_card,paid,delivered,express,TRACK-VAVWR5T9,2024-11-14,2024-11-17,2024-11-11T00:00:00Z,2025-11-24T00:00:00Z
ORD-03804,CUS-0551,2025-05-18,PROD-004,2,2579.89,5159.78,USD,credit_card,paid,shipped,next_day,TRACK-Y63ADSOM,2025-05-19,,2025-05-18T00:00:00Z,2025-07-01T00:00:00Z
ORD-03805,CUS-0438,2025-05-02,PROD-039,2,482.81,965.62,USD,debit_card,paid,confirmed,standard,TRACK-JOKFF6O9,2025-05-11,,2025-05-02T00:00:00Z,2025-08-11T00:00:00Z
ORD-03806,CUS-0775,2024-12-23,PROD-059,5,284.59,1422.95,USD,paypal,pending,placed,standard,TRACK-IKJ7P00I,2025-01-02,,2024-12-23T00:00:00Z,2025-10-10T00:00:00Z
ORD-03807,CUS-0395,2025-11-20,PROD-053,2,574.29,1148.58,USD,paypal,paid,out_for_delivery,express,TRACK-E8AJMWRO,2025-11-24,,2025-11-20T00:00:00Z,2025-12-06T00:00:00Z
ORD-03808,CUS-0059,2025-09-26,PROD-033,3,249.21,747.63,USD,paypal,refunded,returned,express,TRACK-27VMD777,2025-09-28,2025-09-30,2025-09-26T00:00:00Z,2025-11-12T00:00:00Z
ORD-03809,CUS-0440,2024-06-30,PROD-044,5,26.86,134.30,USD,paypal,failed,cancelled,next_day,TRACK-TWOJT1JR,2024-07-01,,2024-06-30T00:00:00Z,2025-02-09T00:00:00Z
ORD-03810,CUS-0923,2025-07-23,PROD-026,2,295.00,590.00,USD,credit_card,paid,delivered,next_day,TRACK-BWQNXF6H,2025-07-24,2025-07-24,2025-07-23T00:00:00Z,2025-08-14T00:00:00Z
ORD-03811,CUS-0234,2024-02-04,PROD-041,2,22.71,45.42,USD,debit_card,paid,delivered,express,TRACK-Q9LKCA6C,2024-02-08,2024-02-08,2024-02-04T00:00:00Z,2025-06-23T00:00:00Z
ORD-03812,CUS-0972,2024-08-23,PROD-063,4,328.94,1315.76,USD,paypal,paid,delivered,standard,TRACK-YQ187QEM,2024-09-01,2024-09-03,2024-08-23T00:00:00Z,2025-12-25T00:00:00Z
ORD-03813,CUS-0684,2025-05-04,PROD-098,2,168.10,336.20,USD,bank_transfer,paid,delivered,standard,TRACK-ASCC4DJY,2025-05-12,2025-05-15,2025-05-04T00:00:00Z,2025-08-17T00:00:00Z
ORD-03814,CUS-0494,2025-01-22,PROD-067,1,317.35,317.35,USD,debit_card,paid,delivered,standard,TRACK-1NMIHIE2,2025-02-01,2025-02-03,2025-01-22T00:00:00Z,2025-08-14T00:00:00Z
ORD-03815,CUS-0026,2024-03-29,PROD-025,1,499.30,499.30,USD,debit_card,paid,out_for_delivery,express,TRACK-GNIOC6DR,2024-04-01,,2024-03-29T00:00:00Z,2025-11-01T00:00:00Z
ORD-03816,CUS-0549,2024-01-15,PROD-071,2,489.66,979.32,USD,debit_card,paid,out_for_delivery,standard,TRACK-CVYL6CAW,2024-01-23,,2024-01-15T00:00:00Z,2024-12-28T00:00:00Z
ORD-03817,CUS-0320,2025-02-13,PROD-096,4,93.24,372.96,USD,debit_card,refunded,cancelled,standard,TRACK-KMTB892S,2025-02-22,,2025-02-13T00:00:00Z,2025-03-01T00:00:00Z
ORD-03818,CUS-0197,2024-04-12,PROD-036,1,341.40,341.40,USD,debit_card,paid,shipped,express,TRACK-PBAHDG1Y,2024-04-14,,2024-04-12T00:00:00Z,2025-11-02T00:00:00Z
ORD-03819,CUS-0023,2024-11-30,PROD-006,4,1049.94,4199.76,USD,credit_card,partially_refunded,returned,standard,TRACK-282D8FT3,2024-12-09,2024-12-11,2024-11-30T00:00:00Z,2025-07-12T00:00:00Z
ORD-03820,CUS-0289,2025-09-27,PROD-050,1,81.10,81.10,USD,debit_card,paid,delivered,express,TRACK-UIXCTURZ,2025-09-30,2025-10-01,2025-09-27T00:00:00Z,2025-12-13T00:00:00Z
ORD-03821,CUS-0238,2024-12-01,PROD-025,4,499.30,1997.20,USD,debit_card,paid,confirmed,standard,TRACK-EMQ1ODX7,2024-12-09,,2024-12-01T00:00:00Z,2025-06-13T00:00:00Z
ORD-03822,CUS-0634,2025-07-26,PROD-099,3,110.41,331.23,USD,debit_card,paid,out_for_delivery,express,TRACK-0U5QHY0W,2025-07-29,,2025-07-26T00:00:00Z,2025-12-06T00:00:00Z
ORD-03823,CUS-0828,2025-06-14,PROD-005,3,925.08,2775.24,USD,paypal,paid,delivered,express,TRACK-XOMEN69X,2025-06-17,2025-06-20,2025-06-14T00:00:00Z,2025-09-18T00:00:00Z
ORD-03824,CUS-0767,2025-06-17,PROD-035,1,297.43,297.43,USD,credit_card,paid,confirmed,standard,TRACK-7XS2E0NK,2025-06-27,,2025-06-17T00:00:00Z,2025-07-27T00:00:00Z
ORD-03825,CUS-0150,2025-01-09,PROD-007,5,2312.54,11562.70,USD,bank_transfer,paid,processing,express,TRACK-4LRTATMN,2025-01-11,,2025-01-09T00:00:00Z,2025-08-26T00:00:00Z
ORD-03826,CUS-0251,2025-07-05,PROD-086,2,272.87,545.74,USD,paypal,paid,out_for_delivery,standard,TRACK-PZBF97CY,2025-07-15,,2025-07-05T00:00:00Z,2025-12-09T00:00:00Z
ORD-03827,CUS-0172,2024-04-10,PROD-052,1,580.62,580.62,USD,bank_transfer,paid,delivered,next_day,TRACK-T8VLPCNU,2024-04-11,2024-04-12,2024-04-10T00:00:00Z,2024-10-12T00:00:00Z
ORD-03828,CUS-0251,2024-07-17,PROD-018,4,1487.38,5949.52,USD,credit_card,paid,out_for_delivery,standard,TRACK-OMJ8B19R,2024-07-22,,2024-07-17T00:00:00Z,2024-10-16T00:00:00Z
ORD-03829,CUS-0789,2024-01-24,PROD-022,2,500.24,1000.48,USD,paypal,refunded,cancelled,standard,TRACK-EICKYDVI,2024-02-02,,2024-01-24T00:00:00Z,2024-06-03T00:00:00Z
ORD-03830,CUS-0677,2024-09-05,PROD-058,2,354.13,708.26,USD,credit_card,refunded,refunded,express,TRACK-ZTIKVIF2,2024-09-08,2024-09-09,2024-09-05T00:00:00Z,2024-11-21T00:00:00Z
ORD-03831,CUS-0596,2025-08-30,PROD-094,4,179.49,717.96,USD,credit_card,partially_refunded,refunded,standard,TRACK-V5QENHSW,2025-09-04,2025-09-05,2025-08-30T00:00:00Z,2025-11-05T00:00:00Z
ORD-03832,CUS-0899,2024-01-10,PROD-004,2,2579.89,5159.78,USD,credit_card,paid,cancelled,express,TRACK-B110OW95,2024-01-14,,2024-01-10T00:00:00Z,2024-03-23T00:00:00Z
ORD-03833,CUS-0293,2025-04-14,PROD-009,2,788.22,1576.44,USD,credit_card,paid,delivered,standard,TRACK-OFVHDVMW,2025-04-24,2025-04-27,2025-04-14T00:00:00Z,2025-05-25T00:00:00Z
ORD-03834,CUS-0705,2024-12-10,PROD-088,2,191.92,383.84,USD,credit_card,paid,processing,express,TRACK-YUPM81NZ,2024-12-12,,2024-12-10T00:00:00Z,2025-02-16T00:00:00Z
ORD-03835,CUS-0888,2024-08-13,PROD-088,4,191.92,767.68,USD,paypal,paid,cancelled,international,TRACK-8U5DLOKI,2024-08-23,,2024-08-13T00:00:00Z,2024-09-24T00:00:00Z
ORD-03836,CUS-0337,2024-08-20,PROD-087,2,89.66,179.32,USD,debit_card,paid,delivered,standard,TRACK-U47Y3PBW,2024-08-25,2024-08-26,2024-08-20T00:00:00Z,2024-09-25T00:00:00Z
ORD-03837,CUS-0518,2025-10-29,PROD-040,5,337.08,1685.40,USD,paypal,paid,delivered,next_day,TRACK-NM5C5Y1N,2025-10-30,2025-10-30,2025-10-29T00:00:00Z,2025-11-23T00:00:00Z
ORD-03838,CUS-0291,2025-07-26,PROD-053,1,574.29,574.29,USD,credit_card,paid,shipped,standard,TRACK-NOFYRLEO,2025-08-01,,2025-07-26T00:00:00Z,2025-10-11T00:00:00Z
ORD-03839,CUS-0870,2025-03-20,PROD-005,5,925.08,4625.40,USD,bank_transfer,paid,delivered,next_day,TRACK-PF1M9HPT,2025-03-21,2025-03-24,2025-03-20T00:00:00Z,2025-04-17T00:00:00Z
ORD-03840,CUS-0456,2024-11-02,PROD-027,2,795.29,1590.58,USD,bank_transfer,paid,confirmed,standard,TRACK-0SYHO7S5,2024-11-08,,2024-11-02T00:00:00Z,2025-07-15T00:00:00Z
ORD-03841,CUS-0591,2025-08-29,PROD-099,3,110.41,331.23,USD,credit_card,paid,processing,next_day,TRACK-KY7LOAQ6,2025-08-30,,2025-08-29T00:00:00Z,2025-10-18T00:00:00Z
ORD-03842,CUS-0462,2025-02-01,PROD-041,3,22.71,68.13,USD,bank_transfer,refunded,returned,standard,TRACK-I9BHE36W,2025-02-11,2025-02-11,2025-02-01T00:00:00Z,2025-07-21T00:00:00Z
ORD-03843,CUS-0112,2024-01-24,PROD-001,1,2193.82,2193.82,USD,credit_card,partially_refunded,returned,standard,TRACK-B2UQO5FD,2024-02-01,2024-02-03,2024-01-24T00:00:00Z,2024-02-02T00:00:00Z
ORD-03844,CUS-0370,2024-09-07,PROD-074,3,76.36,229.08,USD,debit_card,refunded,cancelled,standard,TRACK-40IRG29F,2024-09-14,,2024-09-07T00:00:00Z,2025-07-05T00:00:00Z
ORD-03845,CUS-0099,2025-08-18,PROD-080,3,255.93,767.79,USD,debit_card,paid,delivered,express,TRACK-1PLUKYNH,2025-08-22,2025-08-22,2025-08-18T00:00:00Z,2025-08-25T00:00:00Z
ORD-03846,CUS-0813,2024-07-08,PROD-027,5,795.29,3976.45,USD,debit_card,paid,delivered,express,TRACK-VJTUU8KY,2024-07-11,2024-07-12,2024-07-08T00:00:00Z,2025-02-24T00:00:00Z
ORD-03847,CUS-0709,2024-12-30,PROD-091,2,84.12,168.24,USD,paypal,paid,delivered,standard,TRACK-5SYT4DGX,2025-01-09,2025-01-09,2024-12-30T00:00:00Z,2025-03-17T00:00:00Z
ORD-03848,CUS-0358,2024-02-10,PROD-020,1,848.04,848.04,USD,debit_card,paid,delivered,international,TRACK-814WKYUT,2024-03-08,2024-03-11,2024-02-10T00:00:00Z,2024-08-05T00:00:00Z
ORD-03849,CUS-0907,2024-08-30,PROD-041,3,22.71,68.13,USD,credit_card,paid,shipped,next_day,TRACK-AVPX0X1C,2024-08-31,,2024-08-30T00:00:00Z,2025-01-04T00:00:00Z
ORD-03850,CUS-0121,2024-06-03,PROD-084,1,52.10,52.10,USD,paypal,paid,out_for_delivery,express,TRACK-T0TSZDXO,2024-06-06,,2024-06-03T00:00:00Z,2025-11-05T00:00:00Z
ORD-03851,CUS-0488,2024-05-23,PROD-035,2,297.43,594.86,USD,paypal,refunded,cancelled,express,TRACK-79KLCQ08,2024-05-26,,2024-05-23T00:00:00Z,2025-06-03T00:00:00Z
ORD-03852,CUS-0946,2025-04-14,PROD-096,1,93.24,93.24,USD,credit_card,paid,delivered,standard,TRACK-PAWJZXC7,2025-04-22,2025-04-22,2025-04-14T00:00:00Z,2025-10-02T00:00:00Z
ORD-03853,CUS-0876,2025-12-04,PROD-010,5,1931.10,9655.50,USD,debit_card,refunded,returned,standard,TRACK-6IDYDNRB,2025-12-13,2025-12-13,2025-12-04T00:00:00Z,2025-12-16T00:00:00Z
ORD-03854,CUS-0856,2024-01-12,PROD-014,1,474.04,474.04,USD,credit_card,refunded,returned,express,TRACK-C7S5C5K0,2024-01-14,2024-01-17,2024-01-12T00:00:00Z,2024-02-15T00:00:00Z
ORD-03855,CUS-0900,2024-12-10,PROD-007,5,2312.54,11562.70,USD,paypal,paid,delayed,international,TRACK-8KKD2SGR,2024-12-24,,2024-12-10T00:00:00Z,2025-04-22T00:00:00Z
ORD-03856,CUS-0813,2025-07-02,PROD-021,5,373.51,1867.55,USD,credit_card,paid,delivered,standard,TRACK-47P13VFJ,2025-07-12,2025-07-13,2025-07-02T00:00:00Z,2025-09-20T00:00:00Z
ORD-03857,CUS-0816,2024-11-25,PROD-077,4,484.12,1936.48,USD,debit_card,paid,shipped,express,TRACK-ND8H6MUH,2024-11-28,,2024-11-25T00:00:00Z,2025-09-03T00:00:00Z
ORD-03858,CUS-0192,2024-07-31,PROD-100,5,46.48,232.40,USD,credit_card,paid,delivered,express,TRACK-ROJ01P5W,2024-08-02,2024-08-03,2024-07-31T00:00:00Z,2025-11-10T00:00:00Z
ORD-03859,CUS-0417,2024-02-02,PROD-067,4,317.35,1269.40,USD,debit_card,paid,confirmed,express,TRACK-XP4CD0PP,2024-02-06,,2024-02-02T00:00:00Z,2024-07-05T00:00:00Z
ORD-03860,CUS-0107,2025-12-03,PROD-028,4,249.80,999.20,USD,credit_card,failed,cancelled,standard,TRACK-W3V7Q82E,2025-12-10,,2025-12-03T00:00:00Z,2025-12-24T00:00:00Z
ORD-03861,CUS-0499,2025-09-05,PROD-050,5,81.10,405.50,USD,credit_card,paid,delivered,international,TRACK-6LDKVIHI,2025-09-21,2025-09-24,2025-09-05T00:00:00Z,2025-09-13T00:00:00Z
ORD-03862,CUS-0320,2025-05-19,PROD-035,1,297.43,297.43,USD,debit_card,paid,shipped,next_day,TRACK-0UQXCJWL,2025-05-20,,2025-05-19T00:00:00Z,2025-11-13T00:00:00Z
ORD-03863,CUS-0632,2024-03-21,PROD-051,3,450.36,1351.08,USD,debit_card,paid,placed,express,TRACK-3DSD67JB,2024-03-23,,2024-03-21T00:00:00Z,2024-08-06T00:00:00Z
ORD-03864,CUS-0613,2024-06-27,PROD-029,2,868.72,1737.44,USD,credit_card,partially_refunded,refunded,express,TRACK-ZGXLQEPM,2024-07-01,2024-07-02,2024-06-27T00:00:00Z,2025-09-15T00:00:00Z
ORD-03865,CUS-0095,2025-09-24,PROD-052,1,580.62,580.62,USD,debit_card,paid,out_for_delivery,standard,TRACK-UHZKXFZV,2025-09-29,,2025-09-24T00:00:00Z,2025-09-25T00:00:00Z
ORD-03866,CUS-0363,2024-09-27,PROD-041,4,22.71,90.84,USD,bank_transfer,paid,placed,international,TRACK-URIZW3PE,2024-10-18,,2024-09-27T00:00:00Z,2025-04-24T00:00:00Z
ORD-03867,CUS-0664,2024-08-26,PROD-032,4,126.22,504.88,USD,credit_card,refunded,cancelled,international,TRACK-UO15P7F2,2024-09-22,,2024-08-26T00:00:00Z,2025-12-12T00:00:00Z
ORD-03868,CUS-0775,2025-02-24,PROD-100,2,46.48,92.96,USD,credit_card,paid,confirmed,next_day,TRACK-U1QG8KP1,2025-02-25,,2025-02-24T00:00:00Z,2025-11-26T00:00:00Z
ORD-03869,CUS-0955,2024-03-16,PROD-068,4,296.26,1185.04,USD,paypal,refunded,cancelled,standard,TRACK-KFSEQH11,2024-03-23,,2024-03-16T00:00:00Z,2024-09-04T00:00:00Z
ORD-03870,CUS-0695,2025-07-02,PROD-062,5,282.17,1410.85,USD,credit_card,partially_refunded,refunded,standard,TRACK-RYQJQSCA,2025-07-10,2025-07-12,2025-07-02T00:00:00Z,2025-09-24T00:00:00Z
ORD-03871,CUS-0560,2025-08-08,PROD-002,3,2846.71,8540.13,USD,paypal,paid,processing,express,TRACK-5PN6J25Q,2025-08-10,,2025-08-08T00:00:00Z,2025-10-16T00:00:00Z
ORD-03872,CUS-0037,2025-10-22,PROD-062,2,282.17,564.34,USD,debit_card,paid,processing,next_day,TRACK-KNTYIE9C,2025-10-23,,2025-10-22T00:00:00Z,2025-11-02T00:00:00Z
ORD-03873,CUS-0858,2025-07-15,PROD-005,2,925.08,1850.16,USD,credit_card,paid,confirmed,express,TRACK-EJHJZQ9W,2025-07-17,,2025-07-15T00:00:00Z,2025-10-21T00:00:00Z
ORD-03874,CUS-0454,2025-07-09,PROD-100,2,46.48,92.96,USD,credit_card,paid,shipped,express,TRACK-4MUYOWSH,2025-07-13,,2025-07-09T00:00:00Z,2025-09-06T00:00:00Z
ORD-03875,CUS-0707,2024-04-17,PROD-089,1,304.67,304.67,USD,debit_card,paid,delivered,next_day,TRACK-RZYQX095,2024-04-18,2024-04-20,2024-04-17T00:00:00Z,2025-05-10T00:00:00Z
ORD-03876,CUS-0253,2025-06-12,PROD-067,2,317.35,634.70,USD,credit_card,refunded,returned,standard,TRACK-Q975UQQI,2025-06-21,2025-06-23,2025-06-12T00:00:00Z,2025-11-07T00:00:00Z
ORD-03877,CUS-0805,2024-11-16,PROD-065,1,339.44,339.44,USD,paypal,paid,out_for_delivery,express,TRACK-BFPDBX52,2024-11-19,,2024-11-16T00:00:00Z,2025-03-21T00:00:00Z
ORD-03878,CUS-0145,2024-01-20,PROD-096,1,93.24,93.24,USD,paypal,partially_refunded,returned,standard,TRACK-NEJV4DGG,2024-01-30,2024-02-02,2024-01-20T00:00:00Z,2025-04-21T00:00:00Z
ORD-03879,CUS-0194,2025-11-10,PROD-014,5,474.04,2370.20,USD,credit_card,paid,shipped,standard,TRACK-4X538X7Y,2025-11-20,,2025-11-10T00:00:00Z,2025-11-17T00:00:00Z
ORD-03880,CUS-0545,2025-12-17,PROD-043,5,53.52,267.60,USD,debit_card,pending,placed,standard,TRACK-GHL2FY0T,2025-12-26,,2025-12-17T00:00:00Z,2025-12-19T00:00:00Z
ORD-03881,CUS-0160,2025-09-18,PROD-040,2,337.08,674.16,USD,credit_card,pending,placed,express,TRACK-Z60LZRI1,2025-09-22,,2025-09-18T00:00:00Z,2025-11-09T00:00:00Z
ORD-03882,CUS-0328,2024-05-29,PROD-061,4,118.46,473.84,USD,credit_card,refunded,returned,standard,TRACK-OMLNGY4K,2024-06-03,2024-06-05,2024-05-29T00:00:00Z,2025-08-14T00:00:00Z
ORD-03883,CUS-0001,2024-12-01,PROD-052,4,580.62,2322.48,USD,credit_card,paid,delivered,international,TRACK-LW3S1YDZ,2024-12-16,2024-12-19,2024-12-01T00:00:00Z,2025-02-15T00:00:00Z
ORD-03884,CUS-0593,2024-08-20,PROD-024,3,522.20,1566.60,USD,bank_transfer,paid,delivered,express,TRACK-RTJCPFKA,2024-08-23,2024-08-26,2024-08-20T00:00:00Z,2025-07-29T00:00:00Z
ORD-03885,CUS-0646,2025-12-22,PROD-085,4,152.73,610.92,USD,paypal,paid,out_for_delivery,next_day,TRACK-JAAWZZQY,2025-12-23,,2025-12-22T00:00:00Z,2025-12-28T00:00:00Z
ORD-03886,CUS-0933,2025-08-22,PROD-050,5,81.10,405.50,USD,paypal,failed,cancelled,standard,TRACK-MNPDJ74T,2025-08-29,,2025-08-22T00:00:00Z,2025-12-21T00:00:00Z
ORD-03887,CUS-0392,2025-12-18,PROD-046,2,67.55,135.10,USD,credit_card,paid,cancelled,standard,TRACK-NGKQTGW2,2025-12-27,,2025-12-18T00:00:00Z,2025-12-30T00:00:00Z
ORD-03888,CUS-0644,2025-10-08,PROD-038,2,302.64,605.28,USD,bank_transfer,paid,out_for_delivery,standard,TRACK-6ZLSNV05,2025-10-13,,2025-10-08T00:00:00Z,2025-12-05T00:00:00Z
ORD-03889,CUS-0323,2025-04-15,PROD-008,5,1441.53,7207.65,USD,credit_card,paid,out_for_delivery,international,TRACK-5F3QAOPK,2025-05-11,,2025-04-15T00:00:00Z,2026-01-01T00:00:00Z
ORD-03890,CUS-0593,2024-01-12,PROD-026,1,295.00,295.00,USD,credit_card,paid,shipped,next_day,TRACK-Y24S8E4P,2024-01-13,,2024-01-12T00:00:00Z,2024-08-15T00:00:00Z
ORD-03891,CUS-0448,2025-07-14,PROD-011,5,1007.07,5035.35,USD,paypal,pending,placed,standard,TRACK-MV1PQQT3,2025-07-19,,2025-07-14T00:00:00Z,2025-11-20T00:00:00Z
ORD-03892,CUS-0809,2025-11-21,PROD-033,1,249.21,249.21,USD,debit_card,paid,delivered,express,TRACK-N3YSF3R2,2025-11-25,2025-11-27,2025-11-21T00:00:00Z,2025-11-25T00:00:00Z
ORD-03893,CUS-0571,2025-04-18,PROD-055,4,407.21,1628.84,USD,paypal,paid,placed,international,TRACK-KSJPJXUD,2025-05-16,,2025-04-18T00:00:00Z,2025-08-09T00:00:00Z
