ticket_id,customer_id,order_id,product_id,created_at,channel,subject,message,category,subcategory,intent,priority,sentiment,assigned_team,status,resolution,resolution_code,resolution_time_minutes,escalated,escalation_reason,customer_satisfaction,first_response_time_minutes
TKT-0835,CUS-0950,,,2025-03-16T00:00:00Z,email,Technical support needed,I'm getting error code E-438 when trying to use the device. What does this mean?,technical,hardware,setup_issue,P1,negative,technical_support,closed,Issue resolved with firmware update. Customer confirmed device working.,DRIVER_UPDATE,310,false,,2,47
TKT-0836,CUS-0571,,PROD-068,2024-08-16T00:00:00Z,email,Warranty claim request,My product stopped working and it's still under the manufacturer's warranty. How do I file a claim?,warranty,extension,warranty_replacement,P1,negative,returns_support,resolved,Device sent for repair under warranty. ETA 7-10 business days.,REPAIR_QUOTE,1313,true,Customer requested supervisor,5,155
TKT-0837,CUS-0961,,,2024-11-19T00:00:00Z,chat,Return request for recent order,My item arrived defective straight out of the box. I haven't even used it. What's the fastest way to get a replacement?,returns,exchange,report_defective_item,P2,angry,returns_support,resolved,Return approved and replacement shipped express.,ENTERPRISE_RETURN,706,false,,4,99
TKT-0838,CUS-0973,,,2024-10-24T00:00:00Z,email,Issue with my shipment — order help needed,I need to change my delivery address. My order hasn't shipped yet — is it too late to update?,shipping,failed_delivery,report_wrong_address,P3,negative,enterprise_support,in_progress,,,,false,,,27
TKT-0839,CUS-0567,ORD-03150,PROD-039,2025-07-18T00:00:00Z,email,Payment problem on my account,My payment keeps failing at checkout even though my card details are correct and I have sufficient funds.,payments,update_method,payment_authorization_issue,P3,negative,billing_support,closed,Payment method updated successfully. Order will now process.,INVOICE_SENT,908,false,,5,55
TKT-0840,CUS-0370,ORD-04882,,2025-03-27T00:00:00Z,web,Issue with my shipment — order help needed,I placed an order 19 days ago and my package hasn't arrived yet. The tracking number shows it's still in transit. Can you help?,shipping,lost_package,report_failed_delivery,P0,angry,shipping_support,in_progress,,,,true,Policy exception required,,161
TKT-0841,CUS-0903,ORD-02020,PROD-093,2025-05-11T00:00:00Z,email,Question about my order,I need to cancel my order. I just placed it 49 minutes ago — is it possible to cancel before it ships?,orders,status,check_order_status,P2,neutral,general_support,closed,Order confirmed active; shipping label generated.,WRONG_ITEM_RESOLVED,61,false,,5,120
TKT-0842,CUS-0130,,PROD-084,2025-05-25T00:00:00Z,chat,Account access issue,I need to update my billing address. I've moved and need to update my details.,account,profile,update_profile,P1,negative,general_support,resolved,Account closure processed. Data deletion scheduled per policy.,ACCOUNT_UNLOCKED,365,false,,5,93
TKT-0843,CUS-0452,,PROD-038,2024-08-17T00:00:00Z,phone,Refund not received / billing issue,I returned my order 2 days ago and I still haven't received my refund. Can you check the status?,refunds,timeline,dispute_charge,P2,positive,billing_support,closed,Partial refund of 179.41 applied per return policy.,DUPLICATE_REVERSED,931,false,,3,39
TKT-0844,CUS-0788,ORD-02349,PROD-027,2025-09-13T00:00:00Z,phone,Warranty claim request,I lost my proof of purchase. Can I still make a warranty claim using my order number?,warranty,status,check_warranty_status,P1,neutral,returns_support,resolved,Claim rejected — damage determined to be outside warranty scope. Repair quote provided.,REPAIR_QUOTE,775,false,,5,105
TKT-0845,CUS-0077,,,2024-06-14T00:00:00Z,web,Product question / issue,I need to know if I can use this device in a country with different voltage standards.,products,inquiry,product_inquiry,P1,neutral,technical_support,in_progress,,,,false,,,100
TKT-0846,CUS-0562,ORD-04243,,2024-12-09T00:00:00Z,email,Return request for recent order,I'm an enterprise customer. I have a large order I need to return — what's the process for bulk returns?,returns,damaged,initiate_return,P2,neutral,returns_support,resolved,Return approved and replacement shipped express.,RETURN_APPROVED,842,false,,4,14
TKT-0847,CUS-0605,,,2025-08-29T00:00:00Z,web,Refund not received / billing issue,I returned two items from the same order. I only received a refund for one. What happened to the other?,refunds,cancellation,dispute_charge,P2,negative,billing_support,waiting_for_customer,,,,false,,,132
TKT-0848,CUS-0228,,,2025-11-21T00:00:00Z,web,Payment problem on my account,The payment authorization failed even though my bank says the transaction was approved.,payments,invoice,billing_inquiry,P3,negative,billing_support,resolved,Invoice generated and sent to customer email.,AUTHORIZATION_HOLD,1239,true,High-value order involved,5,28
TKT-0849,CUS-0158,,,2024-06-10T00:00:00Z,web,Question about my order,I accidentally ordered two of the same item. Can I modify the quantity to just one?,orders,modification,modify_order,P3,negative,general_support,in_progress,,,,false,,,33
TKT-0850,CUS-0484,,PROD-056,2024-11-17T00:00:00Z,email,Warranty claim request,My product stopped working and it's still under the manufacturer's warranty. How do I file a claim?,warranty,extension,extend_warranty,P2,negative,returns_support,in_progress,,,,false,,,136
TKT-0851,CUS-0972,,,2025-09-06T00:00:00Z,phone,Return request for recent order,I want to return a gift I received. I have the order number but I'm not the original purchaser. Is that possible?,returns,policy,report_damaged_item,P3,neutral,returns_support,in_progress,,,,false,,,23
TKT-0852,CUS-0278,,PROD-030,2025-01-28T00:00:00Z,web,Refund not received / billing issue,My refund was supposed to be processed 16 days ago according to your email. Still nothing in my account.,refunds,refund_status,dispute_charge,P2,negative,billing_support,resolved,Partial refund of 185.56 applied per return policy.,PARTIAL_REFUND,207,true,Issue unresolved after multiple contacts,2,149
TKT-0853,CUS-0476,ORD-00986,,2024-09-10T00:00:00Z,email,Refund not received / billing issue,My refund was supposed to be processed 6 days ago according to your email. Still nothing in my account.,refunds,duplicate_charge,report_duplicate_charge,P3,neutral,billing_support,closed,Refund initiated; customer advised to allow up to 10 days for bank processing.,REFUND_INITIATED,409,false,,4,182
TKT-0854,CUS-0055,ORD-00258,PROD-008,2024-12-22T00:00:00Z,chat,Refund not received / billing issue,My order was cancelled but the payment hasn't been refunded to my account yet. It's been 12 days.,refunds,refund_status,report_duplicate_charge,P2,negative,billing_support,closed,Refund initiated; customer advised to allow up to 10 days for bank processing.,PARTIAL_REFUND,121,false,,3,66
TKT-0855,CUS-0490,,,2025-04-05T00:00:00Z,email,Warranty claim request,The product was repaired under warranty but the same issue has returned. What are my options?,warranty,status,check_warranty_status,P2,angry,returns_support,closed,Device sent for repair under warranty. ETA 7-10 business days.,WARRANTY_EXTENDED,326,false,,4,214
TKT-0856,CUS-0060,ORD-04240,PROD-041,2025-12-07T00:00:00Z,email,Issue with my shipment — order help needed,My package has been stuck at the same location for 9 days. The tracking info hasn't updated at all.,shipping,tracking,report_wrong_address,P2,negative,shipping_support,closed,Processed reshipment of order to correct address at no extra charge.,DELIVERY_RESCHEDULED,228,false,,4,5
TKT-0857,CUS-0414,,PROD-096,2024-09-25T00:00:00Z,web,Technical support needed,My device won't turn on even after charging it fully overnight. I've tried holding the power button.,technical,setup,compatibility_issue,P3,negative,technical_support,in_progress,,,,false,,,72
TKT-0858,CUS-0311,,PROD-082,2025-09-17T00:00:00Z,email,Technical support needed,The display has dead pixels. I noticed them right after unboxing. This seems like a defect.,technical,setup,connectivity_problem,P3,negative,technical_support,resolved,Hardware defect confirmed. Replacement unit authorized.,HARDWARE_REPLACEMENT,1110,false,,4,184
TKT-0859,CUS-0616,,PROD-045,2024-10-13T00:00:00Z,chat,Account access issue,Someone tried to access my account from an unfamiliar location. I received a security alert.,account,closure,account_security,P2,neutral,general_support,waiting_for_customer,,,,true,Customer expressed extreme dissatisfaction,,159
TKT-0860,CUS-0142,,,2025-01-08T00:00:00Z,web,Issue with my shipment — order help needed,I placed an order 8 days ago and my package hasn't arrived yet. The tracking number shows it's still in transit. Can you help?,shipping,delayed,report_delayed_delivery,P2,angry,shipping_support,resolved,Rescheduled delivery for next business day.,TRACKING_PROVIDED,733,false,,3,78
TKT-0861,CUS-0012,,PROD-037,2025-09-18T00:00:00Z,phone,Payment problem on my account,The payment authorization failed even though my bank says the transaction was approved.,payments,invoice,payment_failure,P2,negative,billing_support,resolved,Payment method updated successfully. Order will now process.,ESCALATED_BILLING,32,false,,5,139
TKT-0862,CUS-0666,,PROD-052,2025-09-11T00:00:00Z,email,Account access issue,I need to update my email address. The current one is from a job I no longer have.,account,email,close_account,P3,negative,enterprise_support,closed,Two-factor authentication enabled on customer's account.,ACCOUNT_UNLOCKED,1292,false,,4,69
TKT-0863,CUS-0751,,,2024-10-13T00:00:00Z,web,Security concern — urgent,My credit card was charged by Acme Store but I haven't placed any orders recently.,security,fraud,suspicious_activity,P0,negative,security_support,resolved,Data request processed per GDPR guidelines.,DATA_REQUEST_PROCESSED,340,false,,5,18
TKT-0864,CUS-0770,,PROD-098,2025-11-05T00:00:00Z,email,Product question / issue,Can you tell me if a specific product will be back in stock soon?,products,registration,product_registration,P2,angry,technical_support,resolved,Replacement product shipped under warranty.,ACCESSORY_SENT,1025,false,,5,86
TKT-0865,CUS-0025,,PROD-031,2025-03-01T00:00:00Z,email,Technical support needed,My device is overheating during normal use. The fan seems to be running constantly.,technical,connectivity,compatibility_issue,P2,neutral,technical_support,resolved,Driver update resolved connectivity issue.,FIRMWARE_UPDATE,473,false,,3,45
TKT-0866,CUS-0508,,PROD-087,2025-04-02T00:00:00Z,web,Warranty claim request,I purchased the product as a gift. The recipient wants to register the warranty — is that possible?,warranty,replacement,warranty_replacement,P3,negative,returns_support,open,,,,false,,,153
TKT-0867,CUS-0866,,PROD-029,2025-09-18T00:00:00Z,web,Payment problem on my account,I need an official invoice for my order for tax purposes. Can you send me one?,payments,authorization,invoice_request,P2,negative,enterprise_support,closed,Alternative payment method accepted; order confirmed.,ALT_PAYMENT,885,false,,5,136
TKT-0868,CUS-0419,ORD-00949,PROD-069,2024-11-21T00:00:00Z,web,Return request for recent order,The laptop I bought 8 days ago isn't working properly. I'd like to initiate a return. Is it within the return window?,returns,exchange,return_status,P2,angry,returns_support,waiting_for_customer,,,,false,,,159
TKT-0869,CUS-0445,,,2024-06-11T00:00:00Z,phone,Question about my order,My order shows as processing but I haven't received any shipping confirmation email yet.,orders,missing_item,missing_item,P2,angry,general_support,closed,Wrong item return label issued; correct item shipped.,MODIFIED,527,false,,4,126
TKT-0870,CUS-0043,,,2024-12-05T00:00:00Z,chat,Technical support needed,The software keeps crashing whenever I try to open a specific feature. I've tried reinstalling.,technical,software,setup_issue,P3,negative,technical_support,open,,,,true,Customer expressed extreme dissatisfaction,,100
TKT-0871,CUS-0513,,PROD-097,2024-07-30T00:00:00Z,web,Refund not received / billing issue,I returned two items from the same order. I only received a refund for one. What happened to the other?,refunds,refund_status,request_refund,P2,positive,enterprise_support,in_progress,,,,false,,,99
TKT-0872,CUS-0873,ORD-01925,,2024-11-13T00:00:00Z,web,Question about my order,I need my order urgently. Can I upgrade the shipping method after placing the order?,orders,modification,cancel_order,P2,neutral,general_support,waiting_for_customer,,,,false,,,103
TKT-0873,CUS-0506,,PROD-051,2024-10-20T00:00:00Z,email,Product question / issue,I need to know if I can use this device in a country with different voltage standards.,products,recommendation,product_compatibility,P3,angry,technical_support,resolved,Technical specifications shared with customer.,ACCESSORY_SENT,737,false,,3,8
TKT-0874,CUS-0785,,,2024-12-27T00:00:00Z,chat,Return request for recent order,I received a damaged item in my order. The packaging was intact but the product itself is cracked. I need to return it.,returns,return_status,initiate_return,P3,negative,returns_support,in_progress,,,,false,,,44
TKT-0875,CUS-0882,,PROD-086,2025-01-04T00:00:00Z,web,Payment problem on my account,I'm getting an error message saying my billing address doesn't match. I've confirmed it's correct.,payments,update_method,payment_failure,P2,neutral,billing_support,open,,,,false,,,22
TKT-0876,CUS-0309,,PROD-028,2025-05-26T00:00:00Z,email,Technical support needed,My device is overheating during normal use. The fan seems to be running constantly.,technical,connectivity,hardware_malfunction,P2,negative,technical_support,in_progress,,,,false,,,40
TKT-0877,CUS-0514,,,2025-06-07T00:00:00Z,email,Refund not received / billing issue,I cancelled my order within minutes of placing it but I was still charged. When will I receive my refund?,refunds,refund_status,dispute_charge,P0,negative,billing_support,in_progress,,,,false,,,230
TKT-0878,CUS-0891,,PROD-077,2025-02-28T00:00:00Z,email,Account access issue,I want to remove a saved payment method from my account but can't find the option.,account,closure,close_account,P3,neutral,general_support,resolved,Password reset email resent. Customer advised to check spam folder.,2FA_ENABLED,589,false,,5,175
TKT-0879,CUS-0955,,PROD-026,2025-02-19T00:00:00Z,web,Technical support needed,My device won't turn on even after charging it fully overnight. I've tried holding the power button.,technical,connectivity,compatibility_issue,P1,positive,technical_support,closed,Driver update resolved connectivity issue.,HARDWARE_REPLACEMENT,1280,false,,5,82
TKT-0880,CUS-0922,,PROD-034,2025-03-24T00:00:00Z,web,Issue with my shipment — order help needed,I'm moving next week — can I redirect my package to a different address? It hasn't shipped yet.,shipping,lost_package,report_failed_delivery,P1,neutral,shipping_support,closed,Filed lost package claim with carrier. Refund or replacement offered.,REFUNDED,204,true,Issue unresolved after multiple contacts,3,74
TKT-0881,CUS-0002,,PROD-073,2024-09-13T00:00:00Z,chat,Refund not received / billing issue,I was charged twice for the same order. I can see two identical transactions on my credit card statement.,refunds,refund_status,check_refund_status,P1,negative,billing_support,open,,,,false,,,196
TKT-0882,CUS-0434,,PROD-057,2025-06-24T00:00:00Z,phone,Technical support needed,The display has dead pixels. I noticed them right after unboxing. This seems like a defect.,technical,software,software_issue,P3,neutral,technical_support,waiting_for_customer,,,,false,,,121
TKT-0883,CUS-0186,,PROD-065,2024-07-03T00:00:00Z,chat,Account access issue,Someone tried to access my account from an unfamiliar location. I received a security alert.,account,merge,password_reset,P2,negative,general_support,resolved,Account closure processed. Data deletion scheduled per policy.,EMAIL_UPDATED,99,false,,4,106
TKT-0884,CUS-0605,,PROD-036,2025-02-22T00:00:00Z,email,Payment problem on my account,My payment keeps failing at checkout even though my card details are correct and I have sufficient funds.,payments,authorization,invoice_request,P2,angry,billing_support,in_progress,,,,false,,,138
TKT-0885,CUS-0415,ORD-03555,,2025-02-23T00:00:00Z,web,Security concern — urgent,I received a notification about a login from a location I've never been to. I think my account is compromised.,security,fraud,unauthorized_access,P3,negative,security_support,in_progress,,,,false,,,16
TKT-0886,CUS-0346,,PROD-040,2025-01-27T00:00:00Z,phone,Account access issue,I can't log into my account. I've tried resetting my password but I'm not receiving the reset email.,account,profile,account_security,P3,negative,general_support,resolved,Account closure processed. Data deletion scheduled per policy.,ACCOUNT_UNLOCKED,1184,false,,1,145
TKT-0887,CUS-0765,,PROD-064,2024-07-27T00:00:00Z,email,Technical support needed,I'm getting error code E-968 when trying to use the device. What does this mean?,technical,software,connectivity_problem,P2,positive,technical_support,closed,Escalated to engineering team for further investigation.,FIRMWARE_UPDATE,919,false,,5,68
TKT-0888,CUS-0844,,PROD-014,2025-12-31T00:00:00Z,web,Product question / issue,I need to know if I can use this device in a country with different voltage standards.,products,compatibility,product_registration,P3,neutral,technical_support,resolved,Technical specifications shared with customer.,WARRANTY_REPLACEMENT,917,false,,3,137
TKT-0889,CUS-0925,,PROD-074,2024-10-29T00:00:00Z,phone,Account access issue,My account seems to have been hacked. I see order history for purchases I didn't make.,account,email,close_account,P3,negative,general_support,in_progress,,,,false,,,19
TKT-0890,CUS-0975,ORD-04816,PROD-034,2025-01-17T00:00:00Z,email,Issue with my shipment — order help needed,My package has been stuck at the same location for 7 days. The tracking info hasn't updated at all.,shipping,lost_package,track_shipment,P2,angry,shipping_support,resolved,Provided tracking information and escalated to carrier for priority tracing.,DELIVERY_RESCHEDULED,1033,false,,4,52
TKT-0891,CUS-0932,,,2024-09-05T00:00:00Z,email,Return request for recent order,I received a damaged item in my order. The packaging was intact but the product itself is cracked. I need to return it.,returns,return_status,initiate_return,P2,negative,returns_support,resolved,Full refund processed after confirming item condition.,REFUND_PROCESSED,131,true,Policy exception required,5,179
TKT-0892,CUS-0688,,PROD-009,2025-03-27T00:00:00Z,chat,Account access issue,I need to update my email address. The current one is from a job I no longer have.,account,email,update_profile,P2,negative,general_support,closed,Account closure processed. Data deletion scheduled per policy.,ACCOUNT_CLOSED,1432,false,,4,41
TKT-0893,CUS-0397,,PROD-085,2024-08-12T00:00:00Z,web,Account access issue,I need to update my email address. The current one is from a job I no longer have.,account,profile,account_security,P3,negative,general_support,resolved,Account unlocked. Security review completed.,EMAIL_UPDATED,1185,false,,2,8
TKT-0894,CUS-0517,,PROD-084,2025-08-01T00:00:00Z,chat,Warranty claim request,I purchased the product as a gift. The recipient wants to register the warranty — is that possible?,warranty,status,check_warranty_status,P2,negative,returns_support,resolved,Claim rejected — damage determined to be outside warranty scope. Repair quote provided.,WARRANTY_REPLACEMENT,758,false,,3,78
TKT-0895,CUS-0647,ORD-00494,,2024-12-20T00:00:00Z,email,Security concern — urgent,I want to report a suspicious seller listing on your platform that seems fraudulent.,security,account_compromise,suspicious_activity,P1,negative,security_support,open,,,,false,,,44
TKT-0896,CUS-0098,,,2024-12-19T00:00:00Z,web,Product question / issue,The specs say the battery lasts 8 hours but mine barely lasts 3. Is this a defect?,products,recommendation,product_registration,P2,negative,technical_support,open,,,,false,,,36
TKT-0897,CUS-0182,,,2024-07-13T00:00:00Z,web,Payment problem on my account,I need an official invoice for my order for tax purposes. Can you send me one?,payments,authorization,update_payment_method,P3,positive,billing_support,closed,Payment issue escalated to billing team for manual review.,ALT_PAYMENT,1136,false,,5,85
TKT-0898,CUS-0580,,,2025-01-06T00:00:00Z,email,Account access issue,I'm locked out of my account after too many failed login attempts. How do I unlock it?,account,merge,password_reset,P2,neutral,general_support,closed,Password reset email resent. Customer advised to check spam folder.,EMAIL_UPDATED,458,true,High-value order involved,5,116
TKT-0899,CUS-0764,,,2024-08-04T00:00:00Z,email,Product question / issue,I need to register my new product for warranty purposes. The registration link in the box doesn't work.,products,compatibility,product_registration,P2,positive,technical_support,closed,Replacement product shipped under warranty.,REGISTRATION_DONE,566,false,,5,58
TKT-0900,CUS-0033,,PROD-089,2025-07-19T00:00:00Z,phone,Warranty claim request,What exactly is covered under the standard warranty? I'm not sure if my issue qualifies.,warranty,status,check_warranty_status,P3,negative,returns_support,in_progress,,,,false,,,96
TKT-0901,CUS-0382,,PROD-014,2024-07-30T00:00:00Z,web,Warranty claim request,"My warranty claim was rejected but I believe the damage is a manufacturing defect, not user damage.",warranty,replacement,check_warranty_status,P2,negative,returns_support,open,,,,false,,,72
TKT-0902,CUS-0488,,,2024-11-27T00:00:00Z,email,Question about my order,I need to cancel my order. I just placed it 85 minutes ago — is it possible to cancel before it ships?,orders,cancellation,report_wrong_item,P2,positive,general_support,waiting_for_customer,,,,false,,,31
TKT-0903,CUS-0176,,PROD-017,2025-10-13T00:00:00Z,email,Payment problem on my account,My credit card expired and I need to update my payment method for a pending order.,payments,payment_failure,payment_failure,P2,positive,billing_support,in_progress,,,,false,,,72
TKT-0904,CUS-0155,,PROD-013,2025-04-13T00:00:00Z,web,Product question / issue,The product description says it includes a charging cable but mine didn't come with one.,products,compatibility,product_inquiry,P2,negative,technical_support,closed,Technical specifications shared with customer.,INFO_PROVIDED,984,false,,2,215
TKT-0905,CUS-0430,,,2025-05-06T00:00:00Z,email,Issue with my shipment — order help needed,"My tracking shows 'delivered' but I never received my package. I checked with my neighbors and the front desk, no sign of it.",shipping,wrong_address,report_lost_package,P3,negative,shipping_support,resolved,Rescheduled delivery for next business day.,TRACKING_PROVIDED,754,true,Issue unresolved after multiple contacts,4,115
TKT-0906,CUS-0104,,PROD-086,2025-05-27T00:00:00Z,chat,Return request for recent order,I'd like to return an item I received 4 days ago. It's not what I expected based on the product description.,returns,exchange,report_defective_item,P2,angry,returns_support,closed,Return approved and replacement shipped express.,REFUND_PROCESSED,1272,false,,2,185
TKT-0907,CUS-0371,,PROD-050,2025-09-28T00:00:00Z,email,Warranty claim request,I purchased the product as a gift. The recipient wants to register the warranty — is that possible?,warranty,coverage,warranty_replacement,P1,neutral,returns_support,in_progress,,,,false,,,68
TKT-0908,CUS-0308,,,2024-08-26T00:00:00Z,web,Product question / issue,I need to know if I can use this device in a country with different voltage standards.,products,recommendation,product_compatibility,P2,neutral,technical_support,in_progress,,,,false,,,32
TKT-0909,CUS-0132,,PROD-044,2024-12-04T00:00:00Z,chat,Payment problem on my account,My credit card expired and I need to update my payment method for a pending order.,payments,invoice,billing_inquiry,P3,negative,billing_support,waiting_for_customer,,,,true,High-value order involved,,24
TKT-0910,CUS-0736,ORD-04672,,2024-11-29T00:00:00Z,web,Product question / issue,Can you tell me if a specific product will be back in stock soon?,products,recommendation,product_inquiry,P3,negative,technical_support,closed,Missing accessory dispatched as separate shipment.,REGISTRATION_DONE,1329,false,,1,235
TKT-0911,CUS-0722,,PROD-007,2024-10-03T00:00:00Z,email,Return request for recent order,I purchased a smartphone 13 days ago. I know electronics have a shorter return window — am I still eligible?,returns,damaged,initiate_return,P2,neutral,returns_support,open,,,,false,,,197
TKT-0912,CUS-0552,,PROD-046,2025-10-15T00:00:00Z,chat,Question about my order,"I received a confirmation email but when I check my account, I don't see the order listed.",orders,status,check_order_status,P1,angry,general_support,waiting_for_customer,,,,false,,,229
TKT-0913,CUS-0086,,,2025-12-21T00:00:00Z,email,Warranty claim request,I'd like to extend my warranty before it expires. What options are available?,warranty,extension,warranty_replacement,P2,angry,returns_support,in_progress,,,,false,,,44
TKT-0914,CUS-0893,,PROD-030,2024-06-11T00:00:00Z,web,Product question / issue,Is this product compatible with Mac OS? The listing only mentions Windows.,products,inquiry,product_inquiry,P2,negative,technical_support,in_progress,,,,false,,,14
TKT-0915,CUS-0437,ORD-02613,PROD-079,2025-06-05T00:00:00Z,web,Account access issue,I need to update my billing address. I've moved and need to update my details.,account,password,close_account,P2,angry,general_support,open,,,,false,,,224
TKT-0916,CUS-0067,,,2025-09-24T00:00:00Z,phone,Product question / issue,Is this product compatible with Mac OS? The listing only mentions Windows.,products,inquiry,product_inquiry,P3,negative,technical_support,closed,Missing accessory dispatched as separate shipment.,INFO_PROVIDED,1058,false,,4,106
TKT-0917,CUS-0623,ORD-02335,,2024-08-25T00:00:00Z,phone,Warranty claim request,My product stopped working and it's still under the manufacturer's warranty. How do I file a claim?,warranty,extension,check_warranty_status,P2,positive,returns_support,resolved,Warranty claim approved. Replacement unit shipped.,REPAIR_QUOTE,410,false,,2,33
TKT-0918,CUS-0587,,PROD-091,2025-07-27T00:00:00Z,chat,Issue with my shipment — order help needed,I'm moving next week — can I redirect my package to a different address? It hasn't shipped yet.,shipping,address_change,report_delayed_delivery,P1,neutral,shipping_support,closed,Processed reshipment of order to correct address at no extra charge.,TRACKING_PROVIDED,775,false,,4,9
TKT-0919,CUS-0129,,PROD-099,2024-11-09T00:00:00Z,chat,Payment problem on my account,I made a bank transfer 19 days ago but my order is still showing payment pending.,payments,authorization,payment_failure,P2,angry,billing_support,in_progress,,,,false,,,223
TKT-0920,CUS-0556,,,2025-09-16T00:00:00Z,chat,Return request for recent order,I received the wrong item in my shipment. I ordered a blue model but got a red one. Can I exchange or return it?,returns,exchange,initiate_return,P2,negative,returns_support,open,,,,false,,,145
TKT-0921,CUS-0534,,,2024-09-19T00:00:00Z,email,Refund not received / billing issue,The refund amount doesn't match what I paid. I paid with a discount code — was that taken into account?,refunds,partial,dispute_charge,P2,angry,billing_support,in_progress,,,,true,High-value order involved,,60
TKT-0922,CUS-0361,,PROD-088,2025-04-27T00:00:00Z,email,Account access issue,I need to update my billing address. I've moved and need to update my details.,account,email,account_locked,P2,neutral,general_support,in_progress,,,,false,,,67
TKT-0923,CUS-0756,ORD-04687,PROD-082,2025-10-24T00:00:00Z,email,Return request for recent order,I received a damaged item in my order. The packaging was intact but the product itself is cracked. I need to return it.,returns,return_status,report_defective_item,P2,negative,returns_support,open,,,,false,,,80
TKT-0924,CUS-0006,,PROD-055,2024-08-13T00:00:00Z,email,Refund not received / billing issue,My refund was supposed to be processed 27 days ago according to your email. Still nothing in my account.,refunds,cancellation,request_refund,P3,neutral,billing_support,closed,Refund of 257.15 processed to original payment method. Allow 3-5 business days.,REFUND_PROCESSED,823,false,,4,236
TKT-0925,CUS-0092,,PROD-015,2024-09-10T00:00:00Z,email,Question about my order,"I received a confirmation email but when I check my account, I don't see the order listed.",orders,modification,missing_item,P2,negative,general_support,open,,,,true,Policy exception required,,204
TKT-0926,CUS-0846,,,2025-09-01T00:00:00Z,chat,Question about my order,My order was split into two shipments without any notification. When will the second one arrive?,orders,missing_item,check_order_status,P2,angry,general_support,closed,Wrong item return label issued; correct item shipped.,MODIFIED,519,false,,3,239
TKT-0927,CUS-0974,,,2025-10-08T00:00:00Z,chat,Product question / issue,I need to know if I can use this device in a country with different voltage standards.,products,inquiry,product_compatibility,P3,negative,technical_support,closed,Replacement product shipped under warranty.,COMPATIBILITY_CONFIRMED,1399,false,,2,128
TKT-0928,CUS-0760,,PROD-025,2025-05-29T00:00:00Z,chat,Issue with my shipment — order help needed,"My tracking shows 'delivered' but I never received my package. I checked with my neighbors and the front desk, no sign of it.",shipping,address_change,report_lost_package,P0,negative,shipping_support,closed,Rescheduled delivery for next business day.,TRACKING_PROVIDED,961,false,,5,215
TKT-0929,CUS-0931,,,2025-12-05T00:00:00Z,web,Security concern — urgent,The security question on my account has been changed without my knowledge.,security,phishing,suspicious_activity,P3,negative,security_support,resolved,Phishing report logged. Customer advised on account security measures.,ACCOUNT_SECURED,1282,false,,4,172
TKT-0930,CUS-0981,,PROD-074,2024-07-02T00:00:00Z,email,Product question / issue,I'm trying to determine if this laptop is compatible with the external monitor I already own.,products,recommendation,product_defect,P2,negative,technical_support,closed,Product registration completed manually by support agent.,REGISTRATION_DONE,631,false,,4,225
TKT-0931,CUS-0533,ORD-02144,PROD-027,2025-12-18T00:00:00Z,chat,Refund not received / billing issue,I returned two items from the same order. I only received a refund for one. What happened to the other?,refunds,cancellation,check_refund_status,P2,positive,billing_support,in_progress,,,,false,,,80
TKT-0932,CUS-0499,,PROD-025,2025-08-21T00:00:00Z,chat,Question about my order,My order shows as delivered but it only partially arrived — some items are missing.,orders,wrong_item,check_order_status,P3,negative,general_support,resolved,Order confirmed active; shipping label generated.,WRONG_ITEM_RESOLVED,219,false,,5,81
TKT-0933,CUS-0799,,PROD-033,2024-11-27T00:00:00Z,web,Technical support needed,The software keeps crashing whenever I try to open a specific feature. I've tried reinstalling.,technical,software,software_issue,P2,angry,technical_support,in_progress,,,,false,,,45
TKT-0934,CUS-0389,ORD-02051,,2025-06-11T00:00:00Z,email,Issue with my shipment — order help needed,I received a notification that my package was delivered but it's not here. Could it have been delivered to the wrong address?,shipping,tracking,report_delayed_delivery,P2,negative,shipping_support,open,,,,false,,,44
TKT-0935,CUS-0790,ORD-00821,PROD-100,2025-08-14T00:00:00Z,email,Product question / issue,I'm trying to determine if this laptop is compatible with the external monitor I already own.,products,inquiry,product_recommendation,P2,neutral,technical_support,in_progress,,,,true,Customer requested supervisor,,90
TKT-0936,CUS-0521,,,2024-10-22T00:00:00Z,chat,Security concern — urgent,I received a notification about a login from a location I've never been to. I think my account is compromised.,security,account_compromise,suspicious_activity,P1,negative,security_support,in_progress,,,,false,,,214
TKT-0937,CUS-0850,,PROD-090,2024-08-07T00:00:00Z,email,Security concern — urgent,I want to report a suspicious seller listing on your platform that seems fraudulent.,security,data,suspicious_activity,P1,positive,security_support,waiting_for_customer,,,,false,,,170
TKT-0938,CUS-0034,ORD-01181,,2024-06-05T00:00:00Z,web,Security concern — urgent,I want to enable two-factor authentication on my account. How do I set it up?,security,fraud,account_compromise,P0,angry,security_support,waiting_for_customer,,,,false,,,131
TKT-0939,CUS-0455,,,2024-11-10T00:00:00Z,web,Account access issue,I'm not receiving order confirmation emails even though my address is correct.,account,security,account_locked,P1,neutral,general_support,resolved,Account closure processed. Data deletion scheduled per policy.,ACCOUNT_CLOSED,728,false,,4,129
TKT-0940,CUS-0476,ORD-03325,PROD-082,2025-02-02T00:00:00Z,web,Issue with my shipment — order help needed,I received a notification that my package was delivered but it's not here. Could it have been delivered to the wrong address?,shipping,failed_delivery,report_delayed_delivery,P1,negative,shipping_support,closed,Initiated investigation with carrier. Customer will be contacted within 2 business days.,RESHIPPED,779,false,,5,220
